image_hash,pixel_mean_r,pixel_mean_g,pixel_mean_b,pixel_std_r,pixel_std_g,pixel_std_b,predicted_label
85e297489f07312a319f462fe753e697,119.7899,135.1255,81.2811,48.5998,53.0014,38.1338,not_cat
46a6afdbf95236d027baf083bb11532d,75.1398,79.521,49.6886,44.8255,46.8902,43.6947,not_cat
f21045608ca824bf7bb4b1503e5cf63b,155.7887,107.4061,82.3315,55.5357,52.2261,53.678,not_cat
52d89bdfe8821565948e586f32d5e7f5,99.8421,117.871,134.7442,51.7765,51.3412,58.4425,not_cat
363380511a7427258bfb8f9dd76e962c,134.2549,112.6935,80.2727,48.8523,39.6374,30.5693,not_cat
f5e2c267b0b6501261268c305540e372,148.4364,116.2873,85.1766,63.0326,71.5687,78.4169,not_cat
b3c3b1f9dd7cfa9ddcf79a6f93a772bc,146.9762,137.8883,81.9734,70.9017,60.0635,62.9394,not_cat
74c29da4c8f414262fbb397eaaf32e34,133.0015,134.6024,144.1676,78.5266,79.6062,73.1323,not_cat
e54cdfe242300f4e260f59218bffda98,106.4524,124.3528,45.8931,49.8632,56.986,40.2154,not_cat
de18958179d74c6609ef97213c7b1212,164.1295,144.3219,128.8748,71.7924,73.5468,73.5528,not_cat
27b28af7dbed4d70918d0eafae00f35b,132.918,122.6907,111.2555,50.5352,46.814,47.2612,not_cat
804cfb718ffa9012ca2253e26f7284bd,118.4427,145.1489,65.9216,56.4251,58.4256,38.0482,not_cat
c6483ccd079742eca75a1332f6459798,117.5345,63.4229,46.0185,50.0059,49.4181,41.0669,not_cat
d7b25432cc0c54819ef7cf45e1239299,140.3471,146.1647,151.7445,61.6861,62.9503,64.2594,not_cat
0b463272ba80f7267f4d48836e708810,85.157,78.4736,76.1428,62.2747,52.7129,51.0599,not_cat
d8180f986513dfdb1ba2eb1bb9248a0e,162.7485,163.2532,163.3359,57.6758,65.57,71.7826,not_cat
25478013cd7f486128a63489df2a9d95,73.4986,57.4182,58.1911,47.856,50.8504,48.5801,not_cat
64159bb7ebae6f74847b5d37c51096a9,112.0416,141.792,78.7773,55.8163,59.1197,54.3584,not_cat
81420951f9abf0e5e4ef740a1370a18f,125.0371,123.3389,114.9809,42.9339,41.3925,46.2616,not_cat
bdb5f78eb15e7fbb5fd40d78cce39a0b,89.8236,84.1333,60.9973,63.6235,56.0738,51.6999,not_cat
d123254132601d53bbde49aae0db6455,152.7964,139.4965,123.9415,90.0532,92.3783,91.7385,not_cat
0cd5d575fb044c8b912da284b1dfe669,87.5679,83.2721,69.2266,57.7889,59.2042,58.5077,not_cat
e31b84c7c9fef39151849e32f26d4b0c,89.9538,70.7602,61.5025,53.6068,43.3958,38.4017,not_cat
1056004e83a19546e2a37128e43a2cd1,162.0477,159.2667,156.6635,75.8136,77.5218,78.6691,not_cat
78a631107a04e17b15ca889ded092273,76.515,76.2296,26.0148,61.5635,54.5306,38.5769,not_cat
9f7e0cfbbdb7e98edaf84741b6958ba4,123.0962,127.1679,108.909,56.9894,57.1003,52.9563,not_cat
ef91982b9f7b83d51a3fe162e56aa798,99.5039,92.4431,87.7045,68.4019,68.4128,73.889,not_cat
08d505df4331886f664487e7c1501ae6,112.0816,111.0211,105.9075,83.631,83.1606,87.9322,not_cat
3c1ecd7446fe811912e1b6035fc4c7bf,141.665,138.5557,127.364,47.8135,46.5948,48.6777,not_cat
298f91df84797f379caf027d72f27965,148.4822,100.3348,71.9697,47.001,47.3296,53.3021,not_cat
e6e4c8e3a50056a847d49a4a3f9f4ecf,135.9263,131.956,137.1059,67.9315,69.9386,71.3229,not_cat
4198908ec68871aa87d6a78a62bf6a41,72.9919,58.9597,48.6588,59.0152,58.8146,54.0808,not_cat
7fbdde82d08cf1628b820716aa4fc47c,154.6721,179.1921,127.9465,69.425,64.8901,55.2225,not_cat
57192b6cdb052106ed7e16087ece8224,112.4811,101.67,84.6345,63.1123,66.4956,75.4478,not_cat
d9ca4ba7261a074b776f2226839b4fe1,128.6119,147.736,137.6898,64.9293,64.4792,78.3626,not_cat
352b7d952f137e4eaf301717bc829427,165.9416,151.0846,105.1126,65.2719,61.9814,66.1745,not_cat
fd27964dbee7571b0c4ef4dbdc1fa20b,158.3682,88.4712,94.2476,67.0385,56.3382,68.4582,not_cat
a4a084906a44075b0cac39ae3cfd903c,88.7469,96.532,74.7416,65.9703,57.6933,70.0398,not_cat
81bd773dc6f5e193d7444923f8221ca9,154.379,142.3742,142.784,34.4547,42.3696,40.9508,not_cat
7fd354b636beb19216543c1871752b66,133.5108,135.6107,137.0191,38.1256,37.2995,37.9685,not_cat
1aa18062ffe83d6db05252bf03249af1,103.2911,104.2546,110.9232,65.5974,68.9666,60.1992,not_cat
21f2818b92db254b7aee98b8dda73837,159.5132,150.1897,156.6249,77.7028,79.8731,78.5206,not_cat
c84ccad3bfe46913ca404f767a797e32,136.5944,169.0368,135.678,59.8513,63.3409,54.1057,not_cat
ab21f29f40d2a0de71cd31aed5b80456,76.5699,71.62,67.0365,62.475,58.8185,53.6834,not_cat
579782f68d767010953882c38e89987b,90.4234,79.7831,69.0124,68.8307,73.6315,79.3626,not_cat
aa2840368f43878eec1f0b92137e1faa,109.4398,104.5002,108.9598,62.0346,59.6661,60.2382,not_cat
37282c55951887a516c3efebfe50520c,149.8252,146.7489,142.2687,37.9935,41.0887,43.6853,not_cat
0242322f35f32a073b8de1df090bd2ce,153.5747,131.4789,99.5713,65.4967,61.0223,57.6513,not_cat
2abb731d9af619900eefa87f1d4efcc3,95.6474,97.4015,100.8799,72.2152,76.0522,77.0766,not_cat
05137d07bdbfb4fb020a6aa5e0e6cd39,125.9559,84.8191,84.5692,50.0367,46.8036,47.8429,not_cat
268378cd20d119a52086f335ba11744d,116.4179,97.6633,94.7452,55.8884,58.8288,63.1145,not_cat
9a3788ad8a7757a07006630b64751e7d,144.9312,122.593,112.9579,77.6272,72.639,52.4273,not_cat
bddb3bdb6ca119c699431312e3adebdc,105.9019,91.8048,80.5301,33.1106,40.848,48.4381,not_cat
e235163fa9cde1fef930932d1032c285,166.6906,153.84,136.7559,84.2184,75.6135,72.6589,not_cat
791353319c611be96d297ec24ba680ab,138.9717,127.3079,105.3778,43.0776,44.2195,48.7032,not_cat
6c812fcfde21e3dd2edda15406274fe3,72.3003,48.0023,31.4114,55.7325,48.6953,49.8068,not_cat
f2094c49224cbc6c83984adb74b8d406,104.7536,106.1716,101.8926,57.1586,55.2684,59.8117,not_cat
ab21af25cf6b1db1239ba5d54f05e1ee,141.5385,148.3411,120.1585,49.8896,48.3039,64.4981,not_cat
2d65bbebd3052a67e2ed1a2db5e3a48f,119.3257,121.7066,128.106,42.3775,43.4836,46.0702,not_cat
ec3fcccb936bbb4bf6c2a8a6168b2675,142.7191,123.6838,96.5807,54.5337,59.5434,62.1118,not_cat
fbb5c839c6fa0cace86e23c246517dbe,99.1471,103.5463,101.7462,39.2023,40.5403,40.5158,not_cat
505c59f8d1c60ef50806e0d13ce25b6f,77.3131,77.3131,77.3131,69.8164,69.8164,69.8164,not_cat
43ecdbf91273c06d28697ba047d5b750,123.2923,129.5769,74.4131,62.4124,62.3016,62.9257,not_cat
a58be61e2417d06d554f1c42892aff51,101.3984,100.1758,71.1803,71.0696,74.5274,55.515,not_cat
5ddbb9519dbddf9a64c0321052b04c74,147.1618,113.0002,80.5044,47.0803,52.2565,61.9359,not_cat
9e4046cefdd0e9ab4370f41d29d34c23,99.0586,92.0175,87.7544,70.5343,67.869,63.0973,not_cat
f4dafe0d1b1b6daa00cda317018eaabb,116.0406,83.5054,48.65,77.2975,65.9805,50.8629,not_cat
951fb1a1b23d5f877b79da671f28e75f,145.2671,134.6059,125.6768,44.9053,46.2478,48.6052,not_cat
b5e593c4240eaa436b04ed4898a3b69d,107.9961,107.5801,112.3024,56.8655,56.9331,58.9816,not_cat
161033223e8b1af06206245bd6bd6553,107.0692,96.8878,90.7023,47.784,52.0269,56.3821,not_cat
7bcd95e75474fba295e8a9ecaa44b32d,149.6041,155.8586,135.13,54.284,60.2861,67.0531,not_cat
59c5900df90d46a0ab3c53b3e64c433c,116.2277,111.8507,84.1211,45.9369,44.51,49.3707,not_cat
5a7d2b7869b1d56ddb2bbeb441f075c9,135.8439,120.6865,103.8368,61.1794,65.2356,74.8454,not_cat
e79a73330cccf443afb8a95527afeb30,118.2698,147.2291,102.7985,38.4255,43.387,43.2327,not_cat
c0d5f1896288297b0d9616669ff61e89,103.4094,93.4452,86.5427,80.2296,74.3883,67.397,not_cat
53a9ce0b0bf2553394ed35e5b8db2ff1,110.2685,140.8314,93.1695,43.6344,41.5628,46.9656,not_cat
c4674a58abea674347096a3f5f872b0a,105.3329,80.8016,65.5891,55.5313,49.5698,49.859,not_cat
37aa20d2d91ee46ec27bc0732ea9e404,129.6088,126.4354,127.0588,74.5486,68.8592,67.9593,not_cat
5658812c0739fd91c0eb343fc8c43fad,86.4712,82.9545,78.4095,49.3613,49.502,51.1071,not_cat
1b3c24aede97ebe9acbceebd9129729e,107.2012,106.6414,85.915,61.6875,59.6487,61.6442,not_cat
bdb017a4a37202985653acfa534a7f9c,97.7266,82.3608,65.8656,47.3252,37.9389,31.4123,not_cat
91a98c56e2b3f6b48994151644552f81,109.3104,96.5129,90.4695,85.4384,78.5546,77.114,not_cat
5b85a67f01c01724624858657cfe0927,126.7917,125.5369,129.0657,77.2225,76.7332,76.144,not_cat
ab8e72893843fb9e4395d2b898f52ed3,110.0984,145.7302,80.3663,40.0365,43.3636,43.2776,not_cat
d29b583a4315ddc7110e411aab0a9339,117.0805,98.0974,54.0275,14.4908,17.151,21.8561,not_cat
1288c33272f791d713c6cdfc42ddfb7a,99.2992,101.7493,45.7935,32.301,30.0394,29.9011,not_cat
ef3c03d7dc7f97051cdf9b8e0e6a3b26,99.021,118.6611,85.0404,61.4129,70.1309,53.6344,not_cat
abad55b27afa3f0db690cbd5b2dd3b46,133.4363,139.1316,114.4031,46.1769,44.5125,46.0674,not_cat
15c27385f14fcc7b7a7007793403bce4,160.3073,153.1541,150.4182,67.1508,69.2384,71.5336,not_cat
b5c049f5c56bbe85a40046daeacc5d33,170.018,166.0638,167.2691,78.8914,81.9611,78.2257,not_cat
93bb74bfa58397e0607f77ab8b5f7608,54.945,59.9299,43.2034,45.0037,45.2068,48.7137,not_cat
178470850506486d8349c49ae45b484e,146.0668,134.7724,112.728,44.1564,42.6657,47.8937,not_cat
dd976898dd5cd7ebb4fbff38e948fc31,82.1415,107.6253,68.323,48.4422,42.5739,58.2816,not_cat
db5d85fd69c8c8bf30c8868199d16c9f,128.8661,98.9541,95.404,36.133,47.091,54.6524,not_cat
facc8b3d94c7eadfbe0dbc5542aaf563,80.4146,64.0607,58.3064,64.6682,64.595,65.5059,not_cat
db570ac2725376e9a2f0184d787b0dd5,139.7652,97.2898,57.3375,55.6143,58.0856,51.853,not_cat
bccbcf2590d20c14c552ecf67b317333,113.6364,110.5031,105.7675,78.8277,76.2283,78.2185,not_cat
d6a2c8abf09419a6c65a9a3e73eb0c4a,94.3236,77.5013,68.9969,64.3124,54.4459,51.5903,not_cat
bd013a9198235c5c0a1969f9d81d1dc9,114.5914,106.5005,83.4362,41.3719,41.084,47.8768,not_cat
a813fb336d55eab05f618b749238bccc,136.7489,132.9169,126.6318,82.2267,82.7729,88.2845,not_cat
fb3fa9479b9950c24ecb7bac54ab2091,140.13,118.6984,113.3226,58.7491,67.5526,66.0598,not_cat
6cd60795122c75a2509f6e302b7834d8,123.9729,117.8658,121.6432,61.7259,59.3874,59.7643,not_cat
67c4b60d327b0561812504193685cf20,109.5412,102.7758,107.5921,58.8216,58.9179,62.3695,not_cat
f0485a8b3606cc3ad4cef3011aba8150,132.2373,134.2205,133.5846,49.7739,36.1232,32.4438,not_cat
9ef4ed1e21c48379146169a5ba4818f4,93.4398,104.5983,83.1774,71.0465,78.9802,64.0471,not_cat
986ec736f9f75c6fade1dcd9510387c8,130.6605,137.2772,139.853,99.0646,98.2162,96.4273,not_cat
bb2732c0bfc395bff69b6707f41f3634,61.9461,52.3225,41.4494,55.2408,55.0547,51.0455,not_cat
14acd3fe66d2a1cf934f745f9e2ac108,124.7173,133.9289,110.6671,87.3088,83.8129,84.6125,not_cat
2f44b776827016a324dfa8daa8f75696,110.2893,100.9893,99.7452,62.254,62.0099,61.9305,not_cat
d4518fc40e60b7b4fc10ff1878658fe7,146.9681,147.7818,111.6551,69.251,64.8412,69.7082,not_cat
290f83d5f4a31d163a67a658b52dbade,96.6584,96.584,72.9253,82.5919,75.6737,73.4895,not_cat
10169f941fd069d80246f10fa6e21eae,127.0251,121.4897,122.1081,72.3153,69.1526,68.6641,not_cat
54151ea6d3fc1e6f011c8a4bfed01bc9,90.6813,102.0015,72.3561,44.9829,41.2748,47.3806,not_cat
1ff3087609e2e7c976128e6737a6f37c,192.0753,118.0154,103.2885,50.8423,85.7709,81.4245,not_cat
5a7f6184eb38e40e9cbfe0766ad22e4e,181.9866,167.2936,156.4524,46.5004,47.6257,48.1436,not_cat
b48887cc3890b1d64c54ada816ac7166,88.7071,81.4698,70.9753,62.9365,57.1976,50.4181,not_cat
b2d22ef4addc29e71af1d947b5c66567,132.4803,128.1513,126.2542,63.0904,59.3615,59.0423,not_cat
2a6f09ab8824b9f5a3869346f19de290,97.7338,87.1183,76.5928,52.4506,48.6544,46.0033,not_cat
aa3c1359d203215f394860ad58e82b1b,155.378,123.4407,100.6425,66.8378,61.7321,66.9226,not_cat
0a70c9aa86702b6b171c1f95f877e06a,152.5821,166.104,87.2109,71.3776,59.2745,73.3074,not_cat
a58d3b8e3243b79239278e00f73ebe9f,168.3103,166.4097,164.1533,85.5795,88.7878,90.3967,not_cat
e9c5e8ef2be8f44bdef416b65fe7926c,93.3597,74.6548,56.464,33.0765,40.4869,50.2539,not_cat
4f9b85f72448184ab5fcc3a9838365ef,153.7323,130.481,113.1937,65.8355,70.4551,72.4203,not_cat
80e31024194c935a2fe615120459e924,113.8485,111.5164,109.2768,47.6298,49.6617,53.1601,not_cat
851a1a42c6b049540a55d7e88b0d53a0,135.2988,131.0555,129.7816,77.1391,78.5132,79.0331,not_cat
35291a370f32fa760af1d991edcbb277,111.163,87.5411,84.7921,58.5747,52.3021,52.913,not_cat
ac4126186947fca2891a7a7dfa474981,135.004,138.3927,135.5523,78.3006,76.2823,79.2461,not_cat
70747742eb917eb9fb543148f0ccdafc,80.9694,78.0997,64.5487,67.9129,68.4366,70.8722,not_cat
5ffffcd263a8c50fcaea44f89df58783,122.6444,112.5446,98.7496,91.7098,91.6713,93.6158,not_cat
b4bc16b47248b91cfeb70d82b192a13a,217.4741,214.3524,199.497,23.4539,32.257,40.0262,not_cat
559ec34a36457c32822e1387e757af77,133.6262,129.3889,124.1047,49.5872,48.8256,45.5047,not_cat
0fc89d5b8a0f1375feac9e4d22c274c7,134.393,122.0359,108.4735,88.8922,90.8487,94.3083,not_cat
0676b2dd5b6e6984574cbd61b748e835,113.901,102.3115,75.1858,77.2807,69.4632,65.6238,not_cat
f7dd0e8d1ae5fa473272d5aafedc29be,75.8369,92.0934,120.8112,42.6574,35.6846,39.3171,not_cat
12f47ab93be8f81d0f7a74a8d7bde35c,67.613,69.8369,54.9575,73.5216,72.084,72.0632,not_cat
0ef6e952c1e2f002aeefda5da768ff03,162.6124,159.3487,137.5382,65.5085,64.9414,60.7027,not_cat
c893513405ca02c4af0dca905d14da69,129.1086,122.8921,118.3536,57.497,57.0586,60.4499,not_cat
7d8af7326e73e8dce4c2da84a3f6f574,161.6072,138.5109,125.1728,60.5484,57.8499,52.0888,not_cat
91e678a01c51b639a6e0188c11e05c30,135.5347,127.0359,117.494,77.4572,79.6878,79.6125,not_cat
024a71a3988990084e07d8eed84b3ea8,124.4064,116.6164,105.963,39.3575,37.0737,42.5166,not_cat
5fd5c8c5004b989d570cafd2b960623d,119.131,128.4089,85.0833,65.1738,65.9195,55.3452,not_cat
bf68bdeeb08c5e8bec8e891edecd279c,79.6709,75.3518,71.2376,73.8194,71.6246,69.9655,not_cat
a4a23b76c5c4d41d7e97646bd0689d00,116.8099,115.225,103.2239,62.3806,67.7515,57.1862,not_cat
0919c39430809aae951d555a7ce5f002,133.7857,138.2886,142.4402,26.6119,29.1771,37.6721,not_cat
cea9fa5010661ae126d5bf5e86204f28,128.9899,125.8041,119.4169,69.0003,74.1996,78.2363,not_cat
ff5c6dd742fc8cd9af9f14f6315313bf,135.1126,132.3999,137.4638,57.2769,58.7193,59.9142,not_cat
0986c51e6f8cb4738de95aad373c9c34,114.7126,121.8191,99.0242,37.9365,36.6846,46.7407,not_cat
dcf8d70ce7b2f656bfa8d16f4217e19e,96.6338,92.8784,57.3729,62.91,63.3382,42.0678,not_cat
a7f558c52263a15968e57b1aae1b9fbb,113.2646,115.215,115.667,55.6689,57.0033,61.1319,not_cat
42e507dd04d579e577fd34fd1bfb13c6,167.5066,166.2113,166.8736,69.2727,71.838,73.6355,not_cat
b7843be88b393756e484c872af44bfb9,120.4488,94.8783,74.3545,41.3641,45.5067,53.0018,not_cat
460d7c1c878fb141d213f7092ec3ab2b,145.7405,128.4909,111.2677,49.3377,51.0415,50.4116,not_cat
9da80d07de2bae957da64904c77e9658,60.1431,58.2279,61.6344,31.7444,28.5303,30.5936,not_cat
143ea4e78ebcfb5381c0f87e1495ebf6,130.5672,133.644,115.0057,71.7116,73.291,72.8188,not_cat
66fe69c60eac63dfc7f70fc8b0453480,122.4841,120.4106,118.0762,80.3676,77.3934,75.0346,not_cat
63a8022937ef2774f8f05ad81d82416a,137.6324,127.8143,120.3886,45.5092,47.6855,49.5305,not_cat
b82410bbb4003e72ee144e863d4431b2,98.2412,103.6828,85.4284,47.2898,46.6979,44.3149,not_cat
7c7fa8a16102a7f39b0bf6b2fd16c1f2,83.4938,89.9549,96.4894,49.5731,46.4902,42.3685,not_cat
cf808b180a0151fe839ba1c52b3717b0,135.8151,120.897,116.4455,58.2485,66.3443,67.5168,not_cat
509ae504cdd831b7725e9f8c481e4704,98.7283,108.1445,93.8914,59.479,57.8373,67.6985,not_cat
3492a559c85225b612a08344c1a20742,127.5752,136.3003,142.927,55.4321,60.9521,69.0951,not_cat
766dbdfa65b1791177f1aa3758c5087b,123.2088,138.7048,141.5105,42.4543,40.0213,38.1994,not_cat
b9588ea116c3ef2b5ef04756af2b34e5,126.6554,134.0152,113.0912,65.7234,66.6316,75.0083,not_cat
189701db277bc8a507b18a08a459a1f9,126.2645,95.7257,60.8522,55.6965,53.9602,42.5922,not_cat
9744b5f44c32822d500460abe67bcce0,141.8874,146.0677,154.375,42.6446,49.9789,64.0486,not_cat
862105e42accd4fd711eccca47fced51,110.5876,100.7555,89.4322,74.2292,70.127,66.4764,not_cat
09d87418f037fdbd7ea3e8aa2806d6a0,211.851,202.338,186.8611,42.6465,46.3432,50.9619,not_cat
a2a26beb643c5e0d17f652716d636f9a,101.7604,103.4009,81.0963,59.5884,57.1064,49.404,not_cat
7fb5a2d27e5a4806c1936da91de0c0af,123.6661,125.1437,121.6289,42.8746,40.9619,40.8827,not_cat
ff80f54581190aefa4b1cc86076b814f,113.2371,100.1177,75.2005,61.8293,54.7997,54.024,not_cat
f236f811d38adea22769b087f6ef8859,142.7578,158.5999,144.8017,60.6113,52.1976,69.5846,not_cat
d0cb59f364e92280376c36327ed85417,124.7202,127.8516,110.7288,43.0786,36.9,51.2778,not_cat
bf2d2db606e6f7bd1104e20a4bef0e97,91.2009,70.7506,57.8449,61.2021,53.4021,46.0625,not_cat
8a8491ae2ed06e2fa27fd6058d173a2b,174.8252,184.0125,171.3356,56.6724,50.6362,56.9555,not_cat
1338c9d2beda76f186fac96f23b604b1,110.1725,91.2664,88.7417,75.9028,73.6432,76.7541,not_cat
17d1bde8c65546803ecb39bb45a52150,107.2207,103.7727,104.8917,64.2302,64.3838,62.3265,not_cat
8a8ae5598b61c3d48db7be9e062ca24d,128.5421,125.8172,113.2557,63.5831,61.4861,63.8544,not_cat
c352b7e90805ccc7b3fe6885624c8965,115.3803,110.0271,57.8272,63.1136,55.0769,58.9845,not_cat
5d81544df1ad8d0a9785eaf2c6de2002,83.5324,75.9355,55.6417,65.026,66.2633,56.0604,not_cat
772e3640b0d7d8056df167ea94b97bd8,139.5224,138.1438,134.3601,46.3565,48.6355,51.6098,not_cat
75a768af542acdbf064a5643780f5bee,96.118,96.4052,82.2445,58.4566,56.6778,54.9371,not_cat
ee26779e375493cd7d569b6b71d390f1,90.6475,87.3711,85.6338,44.4781,43.9328,44.2396,not_cat
0302308a126505bc8c13770a9cad4bc4,81.6598,74.9123,66.2399,50.4895,55.355,67.2574,not_cat
4d033118bece939a093dea9c7c15211c,102.5942,94.1395,89.4702,59.2555,62.5278,64.8938,not_cat
b4298171cfd121dda3a1cec2a62e4624,114.842,84.9254,63.7207,56.9807,58.3898,56.4404,not_cat
7717e36882a0bdd521108069ee53fe1c,140.2387,135.1294,111.8694,79.562,76.239,90.019,not_cat
8c245f11db088ff21c1d72c0057c85b2,107.1481,105.9249,103.6321,67.7706,63.0948,61.9487,not_cat
3e0a0b4599a9b0f3be8fd94554b833d0,125.5496,110.9877,77.269,57.6292,47.4589,52.0929,not_cat
59156bea0656c3a1f3d2a1e09460c64a,103.8282,103.07,98.3391,58.9688,65.3558,78.4202,not_cat
24f38c7ebe2c785cfa65226cb883d1f8,167.7417,165.3143,165.4996,80.1574,82.7395,87.6703,not_cat
3bfc8e61cf1c113cad07c66a3dfdc22b,105.844,117.9002,120.2186,57.0972,58.4731,76.7238,not_cat
b8df57ab47037b8386f86160ffa6bf00,123.1815,129.3006,127.8289,57.7679,55.7709,59.5066,not_cat
9852fb42ca6959705f8668a4bbbb83cf,100.0122,87.4696,51.7258,55.0253,46.2629,45.9234,not_cat
1f7b8ce12abe7fe3911d0992f71402e6,148.7427,162.3492,149.5202,52.7502,47.0082,54.0368,not_cat
7ffb2e3be199bb3fd29246c1b0ae55b7,74.1402,70.9268,65.709,86.6938,80.8749,78.7277,not_cat
0c268006793ecef3c45fa1737103b03d,84.4107,88.112,87.6657,46.192,44.7114,45.9438,not_cat
27319af8866e8ebf324a305d8de90120,102.2771,102.8152,99.8677,72.6181,75.328,82.577,not_cat
e6ce5ee88e668c28f8da81b86580f087,149.6176,135.7471,127.7166,26.7653,30.7461,39.7757,not_cat
601eeae5de948b0499e28a9fc2be8b7f,125.7417,127.837,95.9601,54.6021,60.4569,59.3333,not_cat
e61605031a6490864d6731ea233651b6,102.2379,93.4211,86.0218,62.5523,61.6854,60.3456,not_cat
cdef39956c010cc2156279bd328e7eaa,162.4622,146.9844,124.3037,48.2873,54.7675,64.0,not_cat
85253ffb37f42eff33ad62118e6cfcf3,195.1806,157.7514,160.9439,37.7985,41.3195,48.5354,not_cat
3965acbbe87b2ec96d2b5d916c72ebe1,169.5219,150.4497,120.7629,31.257,42.1855,54.9269,not_cat
5b1db51f15fe7c29dd2ef721af86a904,62.5438,61.3282,60.6967,62.0872,56.3083,57.1755,not_cat
64e6aad5a324e6e2cb22c0d890f97d1c,106.5508,83.2161,63.9239,73.6426,64.8982,49.4613,not_cat
07a13b0ec866849d14e9581c21d155e7,143.7798,99.8698,74.7126,46.8986,50.977,52.9791,not_cat
a4eb9435571955b5df42fad5e65fc268,138.0629,145.9912,157.8124,56.1858,63.3618,67.524,not_cat
073da0ccb025a421766fe580b1dd05cc,135.1451,115.5653,87.8186,48.871,46.8484,46.5459,not_cat
41b2e0e43ac45e4bf5ba2c8bd1d9ac20,101.2432,98.1385,85.6857,41.8066,43.6321,45.9269,not_cat
ed404e53738ec3958494e0233814b6ba,128.6196,117.792,53.3144,69.7669,58.1856,33.0943,not_cat
a3dea7695c9ad3782d7407283030f832,100.1104,107.0984,108.136,78.7959,55.6157,55.839,not_cat
13e02ade4b276bf1c32d277ff4757dd6,125.2788,136.6062,91.151,51.8461,53.2893,40.5011,not_cat
cf70218431e3c1ad2fcf2fe91aa86299,143.0676,135.0218,119.2369,41.3418,44.567,54.5883,not_cat
8357a1d70bba57d818cd3e09e25d28f8,140.8195,142.7109,108.6593,61.1624,50.6036,59.5854,not_cat
0b18ecb831b011233e87c47716430707,144.4139,122.4271,127.1378,59.341,56.1512,80.037,not_cat
d50363835bd8b8d72c1f1cd3301c000a,202.4075,199.5277,190.9497,74.7575,73.644,72.0852,not_cat
bc55f0595fd0332060fef58302aafd86,117.8641,97.7558,60.6049,68.6676,60.2956,50.0011,not_cat
a14e821117cf96ae468a0c3549b6ac5b,121.8713,125.6344,136.1897,75.6138,66.584,67.3506,not_cat
bc07ef62301aa45122b62d04fd719c28,189.3231,178.353,165.1133,78.1177,80.1089,87.7127,not_cat
99be561b2cc02b3a5df396d7b52e9451,123.9089,144.4197,168.2824,39.1552,47.9213,59.5652,not_cat
7ac07c1028d302a4043e32f8460a5a67,166.2466,142.7448,79.9406,57.5605,55.1214,42.4143,not_cat
079dff78190747f7966f527b9157bd1e,116.375,118.7887,96.786,37.1808,36.5889,29.2119,not_cat
c0cb4889a4692ac91f4a49c22bf8c10c,77.7567,73.2178,45.0838,69.1493,66.9439,52.4639,not_cat
e6d8341335a78df352366dd688cf681b,131.787,124.2862,122.4375,61.272,58.9391,55.7474,not_cat
1756e02a79a92ed7ff2cee92c930e0f5,93.038,83.2113,73.2074,55.6833,57.4852,62.1767,not_cat
13eac4bec76630114ab0e3bce429d589,98.1714,103.3835,69.7176,56.6614,40.6477,45.204,not_cat
3ab98a0af43aa7712ed5e67872793e7b,101.7838,103.8717,103.0958,67.5008,65.5949,66.6569,not_cat
e9bbd3e78e2cdff52d02b77b5ba33703,147.7902,127.4602,105.4578,83.0872,73.1857,62.9387,not_cat
b4fa8c73686a7a3b9ce3f2602c32ebd5,168.0336,146.0343,118.1309,76.1337,71.4065,54.3833,not_cat
c5bc33892404a9fc341e24529b7f0948,165.1727,140.4942,116.1516,57.0711,63.7281,71.0394,not_cat
736b8adda45c7c754623b03b4740cda8,105.0241,104.7821,103.2292,81.1875,73.8231,66.5071,not_cat
97becf9592fe6c1fce88f71a6f0c9e85,117.5672,98.4376,90.7955,55.6985,51.8136,46.9446,not_cat
af2093f5448113630f678ca32713f421,126.7744,110.066,101.1334,78.7902,76.6633,76.4097,not_cat
5212afc74161369e8273c9a2b10c0758,122.7438,121.1009,116.0465,59.0697,54.8245,55.769,not_cat
345ef092e890d0da4b220e4837b67818,64.2399,52.5271,42.2529,43.9595,39.4295,38.3518,not_cat
60680cbbdafc8046888767b3287f217d,101.4716,105.9861,131.3453,83.3588,74.0838,58.7711,not_cat
d84fff2a604673c5d5f2e4162784475b,143.5652,129.2543,112.2383,52.0296,50.7924,51.7652,not_cat
949fc44c4078cf28bb507acb1ddaefbf,91.3969,105.7931,84.9893,55.8772,52.9315,50.9113,not_cat
8c9963101da7a926a4e16cc0c2c47fbc,133.7689,118.2514,105.7496,91.6794,83.8034,73.857,not_cat
40938a027ab7c8a1f611f7bf01aeeeb2,139.4483,127.9969,121.1731,73.2532,80.3863,86.8823,not_cat
4c954fa82d484799debbd9c788a19be4,107.663,84.5861,61.7297,62.3139,62.4974,65.9857,not_cat
aef98a03f7c219cb2ab52a53edbd6c01,122.7903,113.7349,84.8312,39.3791,39.9451,32.2044,not_cat
7a0665872ca1265481cd5cde2b2e0dbb,146.1987,121.7725,108.9564,65.7854,76.038,89.5956,not_cat
22ace89bf7f8423ccefe50f6ed7eaf43,114.8079,103.803,84.0204,56.1524,54.0575,51.4433,not_cat
7e69342c182b6f20f25ad9e1ec505a5d,134.1556,106.4395,87.1892,64.6688,71.6084,74.8902,not_cat
74db9a1de7f4303155e552e3dbe92f7d,82.4272,74.9065,67.8388,72.7859,68.0346,66.8768,not_cat
